"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_001510",0.0782562506488781,0.802749952149855,4.22031023,0.91504434,0,8e-08,6.4e-07,0.16918076,5.7e-07,94.69546338,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","agglomerans","f__Enterobacteriaceae g__Pantoea s__agglomerans"
"asv_001350",0.0666850916247193,0.802151661718666,26.32981083,3.96924779,0.75656477,0,1.76989819,1.22488342,1.02713907,64.92245593,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001357",0.0506115811259941,0.801446096460316,3.02178072,3.06775989,1.191e-05,0,1.29314433,0,0,92.61730314,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,"f__Rhodospirillaceae  "
"asv_001866",0.066711646455893,0.800104486240353,0,0,0,1.28120146,2.89688823,8.182e-05,1.39e-06,95.82182711,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae",NA,NA,"f__Patulibacteraceae  "
"asv_001130",0.0567703544414579,0.799603952783692,10.33434818,1.32539237,2.0121512,0.00025524,1.9985809,3.054e-05,0,84.32924157,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002602",0.0398708020537853,0.799249063669681,6e-08,0,0,0,1.2e-07,2.16557397,0,97.83442585,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,"f__Rhodospirillaceae  "
"asv_002487",0.0238433286689336,0.79834650522996,12.24018406,2.59608903,0,0.66195697,2.79434613,4.55e-06,5.2e-07,81.70741876,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000801",0.0955700861538221,0.798020280791152,3.69251867,0.70258758,0.86804374,7e-07,0.36572581,0,2.025e-05,94.37110325,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_003310",0.0313727862788169,0.797176193536733,3.31146237,0.89836361,1.45950005,1.8234869,19.38043554,0,0.00059518,73.12615635,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001020",0.0354272633749124,0.796532431870742,24.1595449,27.47231068,0,0,7.469e-05,0,0,48.36806973,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000339",0.144377519215968,0.794461532828555,8.21205497,31.20134247,0.00281681,7.31e-06,3.863e-05,3e-07,0.27751228,60.30622723,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000433",0.108937520538959,0.793732972143996,29.5155843,0.88463835,0.00015107,0,1.58405759,0.05963653,0.33247125,67.62346091,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001308",0.0210394669630696,0.792907946862098,4.582e-05,5.779e-05,12.35286961,8.59023749,0.00368376,7e-08,0,79.05310546,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_002471",0.038336744544372,0.792902312630867,1.52878934,2.31940631,17.93372298,1.21018696,1.3e-07,0,3.69e-06,77.00789059,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","henricii","f__Caulobacteraceae g__Caulobacter s__henricii"
"asv_001916",0.0491174890498696,0.792900840616907,12.41690191,5.4998919,2.892e-05,7e-07,1.58004472,2.84e-06,0.12443695,80.37869205,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001626",0.072402592298004,0.792387501233837,13.26296569,2.52056676,2.604e-05,5.69179633,0.32413875,3.44e-06,0.00028039,78.20022261,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001988",0.118892574856368,0.7922935657479,5.39656555,8.77952976,0.21549844,0.55597603,0,2.63186651,0,82.42056371,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"f__Sphingobacteriaceae  "
"asv_003632",0.0628940460975395,0.792262947967358,0.47371814,0.01012012,5.94773223,0.32175282,11.95264823,2.747e-05,0,81.29400099,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_000916",0.124563869752417,0.792111867897782,8.49999328,1.52175737,15.00046026,0.49025721,18.94853531,0,4.71e-06,55.53899187,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_001984",0.0357942592918959,0.790862855711057,0.04610048,9.422e-05,1.54085428,1.26996038,0,0,0,97.14299064,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","flexus","f__Bacillaceae g__Bacillus s__flexus"
"asv_001965",0.0189721156321593,0.790016941727832,2.4141929,16.73872309,2.89267291,0.55047096,0.50098792,1.3e-07,2.927e-05,76.90292281,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_000614",0.118123842172303,0.788771037928487,0,2e-08,4.1e-07,0.42426739,1.8e-07,0.96636244,0,98.60936956,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_000795",0.0945287790219785,0.788721981981274,0.56472751,0,0,0,0,0,9e-08,99.4352724,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_001107",0.0669846925429743,0.786512098603485,1.44420692,8e-08,14.42325326,1.67617734,19.25685015,0,0.06435013,63.13516212,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_000978",0.0889129532592564,0.786317646436079,0,1.08351909,4.60054946,1.18965441,18.83181809,1.20622169,0,73.08823726,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_001361",0.0530399644127444,0.786260964300693,22.84362399,0.08846351,4.01280872,0,7.2116367,0.10400218,0,65.7394649,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002747",0.0393761998152223,0.785540530679019,6.13615422,6.18009614,0.6171199,2.573e-05,1.87693007,0,4.67e-06,85.18966928,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002448",0.0270766973854346,0.784871012243586,5.63215348,0.33222381,1.31273857,0,0,0,4.4e-07,92.7228837,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002938",0.0554239780240556,0.784832013559653,0.52711269,19.33198825,0.00025245,0.7412652,4.31e-06,2.75734473,0.00107688,76.64095549,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_002361",0.0502456572122203,0.784482477090549,4.30461978,5.24648605,2.37e-06,2.87643007,1.78e-06,4.225e-05,1.89e-06,87.5724158,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000246",0.237898401576932,0.784209212264793,5.26269208,24.19176911,0.00021691,0.00132191,0.91413843,0.00017579,1.87e-05,69.62966707,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA,"f__Pseudomonadaceae  "
"asv_001273",0.070498679089854,0.783924834034555,12.06118814,5.28387507,0.58137219,0.50042626,0.95217137,0.06252572,0,80.55844125,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002009",0.0166129931768529,0.783859088307732,3.91395204,10.57138741,4.19377171,6.754e-05,5e-08,1.65e-06,0.0003025,81.32051709,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_002049",0.0437491283545897,0.783315591933075,1.53423885,1.30811135,9.35743551,0,12.73278227,0.45326455,0,74.61416747,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_002311",0.085993335303739,0.782807588495747,4.5e-07,1.62199911,1.4e-05,4.1e-07,5.8e-07,0,1.41692289,96.96106256,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,"f__Ellin6075  "
"asv_001199",0.103062880564121,0.782151320963745,2.46763206,0.51206262,13.34189795,0.00023937,16.94749808,2.6e-06,4e-08,66.73066727,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_000721",0.0990557192812664,0.780873974450549,6.77766579,3.84108432,12.05130798,0,0.96421698,0.0002218,1.94177767,74.42372545,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_001581",0.0439486331148466,0.780116840841211,14.84788731,3.74054026,1.647e-05,8e-08,3.93614469,6e-08,8.5e-07,77.47541028,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001306",0.0609750930072274,0.780032897902277,9.10340051,0.00029319,0,0,0.00385803,0.02130479,2.25544345,88.61570003,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002410",0.0396054784348238,0.778074257252386,5.34934991,2.46473104,1.77468042,0.00062014,7.00876391,3.314e-05,0,83.40182143,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000441",0.141036137545043,0.776080481131068,6.52902249,7.16587916,2e-08,1.02e-05,6.51603857,4.4e-07,1.34e-06,79.78904779,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002469",0.02798276406213,0.775590741501011,6.27102818,0.19997505,1.002e-05,0.33802374,0.00027551,9e-08,6.8e-07,93.19068673,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000868",0.151072941475801,0.774973141173709,9.53326156,7.27355655,6.4e-07,0.10957277,1.22705669,1e-07,0.17565055,81.68090115,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000296",0.292892522696493,0.774200468885475,7.06805858,1.53346771,2.13423385,6.738e-05,4.10032834,1e-04,0,85.16374415,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_002472",0.0376326858230769,0.774127661377538,5.46931988,2e-08,6e-08,3.95900682,0,4.04805426,0.13780222,86.38581674,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_000763",0.17550574232571,0.773567115468281,17.08327105,6.80528238,0,9.92e-06,4.20238596,0.58543694,0,71.32361374,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_003533",0.03299322471894,0.772554972209813,0,2.89055324,2.32974251,6.29e-06,0,0,0,94.77969796,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_000664",0.175796830858362,0.771488287508804,7e-07,0.15463436,0,1.7621557,4.19496428,5.35e-06,3.44505274,90.44318687,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_002378",0.0484609785058399,0.771336198079508,0,0.0376634,1.7e-06,0,8.4e-07,0.07095363,0,99.89138043,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA,"f__Beijerinckiaceae  "
"asv_001030",0.110311002768685,0.77092225754166,14.22629431,1.42604267,13.47829347,0.25185342,2.85658883,0,1.86e-06,67.76092545,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_001583",0.134445882305971,0.770256366375223,4.54058544,4.77142103,0.37935845,1.4e-07,23.45580782,0.46337511,0,66.38945201,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_003893",0.0532217986670037,0.76978512226889,6.58463527,0,4.36355902,0,0,0,4.3e-07,89.05180527,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_000494",0.347568492466345,0.769756156670182,5.31372672,9.05808307,8.45010124,0.68938532,5.92111024,1.33203025,3.81777407,65.4177891,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_002133",0.106176285238527,0.769716120687031,6.04254374,0,1.02571772,0.35134611,19.0616317,7.2e-07,0,73.51876002,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001078",0.0989690491658643,0.767684246925164,6.1331074,0.97515078,2.25e-06,0.62918239,1.5e-07,0.06906063,0,92.19349641,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","agglomerans","f__Enterobacteriaceae g__Pantoea s__agglomerans"
"asv_000244",0.250475641907971,0.766851444981823,30.5632014,6.08755455,0.13518141,0.00034039,9.50222023,0.00068899,0.16038976,53.55042326,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002628",0.0672786527836417,0.766525509686425,4.25374201,9.81168474,1.369e-05,0.1232235,4.35e-06,4e-08,6.96e-06,85.81132471,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002850",0.0450717283072801,0.7662123687465,4.55703213,4.84266054,17.47947617,9e-07,6.3e-07,1.73874563,2.8538106,68.5282734,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_003557",0.0230769011068883,0.765723292865928,20.70301809,21.14315683,1.431e-05,1.596e-05,0.00190882,0.64925756,7.79e-06,57.50262065,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000833",0.0291896578159715,0.764748714748469,1.63309718,1.47851769,2.75012581,0.84901288,1.49402117,2.1e-07,0,91.79522506,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_002314",0.045768396581465,0.764421313631109,8.42954481,0,5.10810547,7.878e-05,6.13733261,0.79849478,0,79.52644355,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"f__Sphingobacteriaceae  "
"asv_001973",0.053768301794886,0.764115037013604,2.06100852,2.87561305,1.06699291,0.00035621,2.2783269,1.44805547,0.71906886,89.55057808,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA,"f__Cystobacteraceae  "
"asv_002018",0.0298976040213948,0.763722592976939,10.03484469,5.95e-06,6.1454718,0,3.59524355,1.24050536,1.26e-06,78.9839274,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000867",0.0338905653064548,0.763660774330214,19.22639766,24.25345744,1.2477448,0.00011871,2.21607584,9.241e-05,6.09e-06,53.05610705,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001064",0.0708587817962687,0.76290649334472,0,2.75441374,21.06681811,1.237e-05,0,1.211173,0.3226798,74.64490297,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","leguminosarum","f__Rhizobiaceae g__Rhizobium s__leguminosarum"
"asv_002819",0.0481423890575238,0.762031950968471,1.09455694,0.94101989,0,3.555e-05,7.1103471,2.96e-06,5e-08,90.85403751,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosovibrio","tenuis","f__Nitrosomonadaceae g__Nitrosovibrio s__tenuis"
"asv_001745",0.0549767284853643,0.762014392828212,16.70526594,14.5551836,0.7144495,0,0,6e-08,0.00010563,68.02499527,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","maltophilia","f__Xanthomonadaceae g__Stenotrophomonas s__maltophilia"
"asv_000209",0.354612872644813,0.761516290566812,60.30086953,20.35811439,0.00010942,1e-08,3.45e-06,0,0.00014882,19.34075438,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000894",0.089297911388412,0.760897200883369,5.96500772,0,0.63548203,0.03374544,0,0,2.166e-05,93.36574314,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001413",0.0761804400864688,0.760716010005414,14.95078045,8.1e-07,18.31946447,0.00036494,2.57909881,0.05075367,0.34992892,63.74960793,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"f__Sphingomonadaceae g__Sphingobium "
"asv_002062",0.0810438651905121,0.760014929014534,1.25473941,5.10114073,0,2.35028056,0,7.4e-07,1.56820677,89.72563179,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_004487",0.0291040936129371,0.759451686382063,4.20479513,2.59941886,2.393e-05,0,7.76638681,0.25931435,1.3e-07,85.17006079,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001920",0.0399788433318994,0.759435906480853,14.9320607,6.65425635,0,3.334e-05,2.35157142,0.07425725,2.1e-07,75.98782073,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002036",0.0208207355845853,0.759199987682835,8.4e-07,1.58549009,0,0,0,0.57704418,1.07e-06,97.83746382,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA,"f__Comamonadaceae g__Paucibacter "
"asv_000800",0.124771753315111,0.758755975027185,3.79050803,0,0,3.41482794,0.13112523,2.24e-06,0,92.66353657,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_000185",0.447150378564863,0.75861866312507,60.62632029,20.10600052,0.0008427,0,3.092e-05,0,5.348e-05,19.26675208,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_002458",0.0416850747388922,0.75742114110482,4.36025852,3.83214122,0.38892691,0.00020405,2.3465201,0.48960931,0,88.58233989,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA,"f__Sinobacteraceae  "
